edge_id,source_entity_id,target_entity_id,relation_type,dependency_category,source_file,source_line,target_file,source_group_id,target_group_id,source_signature,target_signature,cross_file,observed_products,resolution_status
"D81","E64","E65","METHOD_CALL","IMPLEMENTATION","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset13",142,"C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset13","G4","G4","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5",false,"TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","RESOLVED_INTERNAL"
"D82","E64","E65","METHOD_CALL","IMPLEMENTATION","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset13",145,"C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset13","G4","G4","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5",false,"TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","RESOLVED_INTERNAL"
"D83","E64","E65","METHOD_CALL","IMPLEMENTATION","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset13",148,"C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset13","G4","G4","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5",false,"TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","RESOLVED_INTERNAL"
"D84","E64","E65","METHOD_CALL","IMPLEMENTATION","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset13",151,"C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset13","G4","G4","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5",false,"TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","RESOLVED_INTERNAL"
"D85","E64","E65","METHOD_CALL","IMPLEMENTATION","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset13",154,"C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset13","G4","G4","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5",false,"TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","RESOLVED_INTERNAL"
"D86","E64","E65","METHOD_CALL","IMPLEMENTATION","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset13",157,"C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset13","G4","G4","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5",false,"TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","RESOLVED_INTERNAL"
"D87","E64","E65","METHOD_CALL","IMPLEMENTATION","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset13",160,"C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset13","G4","G4","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5",false,"TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","RESOLVED_INTERNAL"
"D88","E64","E65","METHOD_CALL","IMPLEMENTATION","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset13",163,"C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset13","G4","G4","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5",false,"TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","RESOLVED_INTERNAL"
"D89","E64","E65","METHOD_CALL","IMPLEMENTATION","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset13",166,"C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset13","G4","G4","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5",false,"TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","RESOLVED_INTERNAL"
"D90","E64","E65","METHOD_CALL","IMPLEMENTATION","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset13",169,"C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset13","G4","G4","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5",false,"TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","RESOLVED_INTERNAL"
"D91","E64","E65","METHOD_CALL","IMPLEMENTATION","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset13",172,"C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset13","G4","G4","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5",false,"TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","RESOLVED_INTERNAL"
"D92","E64","E65","METHOD_CALL","IMPLEMENTATION","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset13",175,"C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset13","G4","G4","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5",false,"TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","RESOLVED_INTERNAL"
"D93","E64","E65","METHOD_CALL","IMPLEMENTATION","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset13",178,"C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset13","G4","G4","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5",false,"TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","RESOLVED_INTERNAL"
"D94","E64","E65","METHOD_CALL","IMPLEMENTATION","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset13",181,"C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset13","G4","G4","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5",false,"TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","RESOLVED_INTERNAL"
"D95","E64","E65","METHOD_CALL","IMPLEMENTATION","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset13",184,"C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset13","G4","G4","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5",false,"TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","RESOLVED_INTERNAL"
"D96","E64","E65","METHOD_CALL","IMPLEMENTATION","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset13",187,"C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset13","G4","G4","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5",false,"TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","RESOLVED_INTERNAL"
"D97","E64","E65","METHOD_CALL","IMPLEMENTATION","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset13",190,"C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset13","G4","G4","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5",false,"TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","RESOLVED_INTERNAL"
"D98","E64","E65","METHOD_CALL","IMPLEMENTATION","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset13",193,"C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset13","G4","G4","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5",false,"TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","RESOLVED_INTERNAL"
"D99","E64","E65","METHOD_CALL","IMPLEMENTATION","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset13",196,"C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset13","G4","G4","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5",false,"TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","RESOLVED_INTERNAL"
"D100","E64","E65","METHOD_CALL","IMPLEMENTATION","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset13",199,"C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset13","G4","G4","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5",false,"TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","RESOLVED_INTERNAL"
"D101","E64","E65","METHOD_CALL","IMPLEMENTATION","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset13",202,"C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset13","G4","G4","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5",false,"TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","RESOLVED_INTERNAL"
"D102","E64","E65","METHOD_CALL","IMPLEMENTATION","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset13",205,"C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset13","G4","G4","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5",false,"TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","RESOLVED_INTERNAL"
"D103","E64","E65","METHOD_CALL","IMPLEMENTATION","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset13",208,"C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset13","G4","G4","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5",false,"TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","RESOLVED_INTERNAL"
"D104","E64","E65","METHOD_CALL","IMPLEMENTATION","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset13",211,"C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset13","G4","G4","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5",false,"TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","RESOLVED_INTERNAL"
"D105","E64","E65","METHOD_CALL","IMPLEMENTATION","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset13",214,"C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset13","G4","G4","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5",false,"TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","RESOLVED_INTERNAL"
"D106","E64","E65","METHOD_CALL","IMPLEMENTATION","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset13",217,"C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset13","G4","G4","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5",false,"TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","RESOLVED_INTERNAL"
"D107","E64","E65","METHOD_CALL","IMPLEMENTATION","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset13",220,"C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset13","G4","G4","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5",false,"TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","RESOLVED_INTERNAL"
"D108","E64","E65","METHOD_CALL","IMPLEMENTATION","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset13",223,"C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset13","G4","G4","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5",false,"TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","RESOLVED_INTERNAL"
"D109","E64","E65","METHOD_CALL","IMPLEMENTATION","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset13",226,"C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset13","G4","G4","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5",false,"TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","RESOLVED_INTERNAL"
"D110","E64","E65","METHOD_CALL","IMPLEMENTATION","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset13",229,"C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset13","G4","G4","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5",false,"TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","RESOLVED_INTERNAL"
"D111","E64","E65","METHOD_CALL","IMPLEMENTATION","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset13",232,"C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset13","G4","G4","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5",false,"TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","RESOLVED_INTERNAL"
"D112","E64","E65","METHOD_CALL","IMPLEMENTATION","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset13",235,"C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset13","G4","G4","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5",false,"TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","RESOLVED_INTERNAL"
"D113","E64","E65","METHOD_CALL","IMPLEMENTATION","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset13",238,"C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset13","G4","G4","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5",false,"TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","RESOLVED_INTERNAL"
"D114","E64","E65","METHOD_CALL","IMPLEMENTATION","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset13",241,"C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset13","G4","G4","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5",false,"TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","RESOLVED_INTERNAL"
"D115","E64","E65","METHOD_CALL","IMPLEMENTATION","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset13",244,"C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset13","G4","G4","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5",false,"TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","RESOLVED_INTERNAL"
"D116","E64","E65","METHOD_CALL","IMPLEMENTATION","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset13",247,"C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset13","G4","G4","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5",false,"TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","RESOLVED_INTERNAL"
"D117","E64","E65","METHOD_CALL","IMPLEMENTATION","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset13",250,"C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset13","G4","G4","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5",false,"TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","RESOLVED_INTERNAL"
"D118","E64","E65","METHOD_CALL","IMPLEMENTATION","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset13",253,"C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset13","G4","G4","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5",false,"TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","RESOLVED_INTERNAL"
"D119","E64","E65","METHOD_CALL","IMPLEMENTATION","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset13",256,"C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset13","G4","G4","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5",false,"TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","RESOLVED_INTERNAL"
"D120","E64","E65","METHOD_CALL","IMPLEMENTATION","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset13",259,"C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset13","G4","G4","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5",false,"TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","RESOLVED_INTERNAL"
"D121","E64","E65","METHOD_CALL","IMPLEMENTATION","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset13",262,"C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset13","G4","G4","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5",false,"TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","RESOLVED_INTERNAL"
"D122","E64","E65","METHOD_CALL","IMPLEMENTATION","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset13",265,"C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset13","G4","G4","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5",false,"TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","RESOLVED_INTERNAL"
"D123","E64","E65","METHOD_CALL","IMPLEMENTATION","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset13",268,"C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset13","G4","G4","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5",false,"TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","RESOLVED_INTERNAL"
"D124","E64","E65","METHOD_CALL","IMPLEMENTATION","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset13",271,"C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset13","G4","G4","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5",false,"TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","RESOLVED_INTERNAL"
"D125","E64","E65","METHOD_CALL","IMPLEMENTATION","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset13",274,"C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset13","G4","G4","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5",false,"TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","RESOLVED_INTERNAL"
"D126","E64","E65","METHOD_CALL","IMPLEMENTATION","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset13",277,"C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset13","G4","G4","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5",false,"TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","RESOLVED_INTERNAL"
"D127","E64","E65","METHOD_CALL","IMPLEMENTATION","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset13",280,"C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset13","G4","G4","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5",false,"TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","RESOLVED_INTERNAL"
"D128","E64","E65","METHOD_CALL","IMPLEMENTATION","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset13",283,"C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset13","G4","G4","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5",false,"TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","RESOLVED_INTERNAL"
"D129","E64","E65","METHOD_CALL","IMPLEMENTATION","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset13",286,"C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset13","G4","G4","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5",false,"TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","RESOLVED_INTERNAL"
"D130","E64","E65","METHOD_CALL","IMPLEMENTATION","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset13",289,"C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset13","G4","G4","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5",false,"TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","RESOLVED_INTERNAL"
"D131","E64","E65","METHOD_CALL","IMPLEMENTATION","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset13",292,"C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset13","G4","G4","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5",false,"TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","RESOLVED_INTERNAL"
"D132","E64","E65","METHOD_CALL","IMPLEMENTATION","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset13",295,"C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset13","G4","G4","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5",false,"TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","RESOLVED_INTERNAL"
"D133","E64","E65","METHOD_CALL","IMPLEMENTATION","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset13",298,"C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset13","G4","G4","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5",false,"TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","RESOLVED_INTERNAL"
"D134","E64","E65","METHOD_CALL","IMPLEMENTATION","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset13",301,"C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset13","G4","G4","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5",false,"TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","RESOLVED_INTERNAL"
"D135","E64","E65","METHOD_CALL","IMPLEMENTATION","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset13",304,"C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset13","G4","G4","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5",false,"TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","RESOLVED_INTERNAL"
