relation_id,relation_type,source_entity_id,target_text,file,line,group_id,signature,resolution_status,failure_reason,observed_products
"R1342","METHOD_CALL","E132","elementAt","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset15",251,"G4","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","RESOLVED_EXTERNAL","external target","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5"
"R1343","METHOD_CALL","E132","getHeight","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset15",251,"G4","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","RESOLVED_EXTERNAL","external target","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5"
"R1350","METHOD_CALL","E132","elementAt","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset15",256,"G4","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","RESOLVED_EXTERNAL","external target","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5"
"R1351","METHOD_CALL","E132","getWidth","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset15",256,"G4","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","UNRESOLVED","unresolved target","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5"
"R1357","METHOD_CALL","E132","elementAt","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset15",257,"G4","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","RESOLVED_EXTERNAL","external target","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5"
"R1358","METHOD_CALL","E132","getHeight","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset15",257,"G4","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","UNRESOLVED","unresolved target","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5"
"R1359","METHOD_CALL","E132","size","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset15",257,"G4","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","RESOLVED_EXTERNAL","external target","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5"
"R1365","METHOD_CALL","E132","elementAt","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset15",260,"G4","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","RESOLVED_EXTERNAL","external target","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5"
"R1366","METHOD_CALL","E132","getWidth","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset15",260,"G4","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","UNRESOLVED","unresolved target","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5"
"R1367","METHOD_CALL","E132","size","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset15",260,"G4","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","RESOLVED_EXTERNAL","external target","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5"
"R1372","METHOD_CALL","E132","elementAt","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset15",261,"G4","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","RESOLVED_EXTERNAL","external target","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5"
"R1373","METHOD_CALL","E132","getHeight","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset15",261,"G4","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","UNRESOLVED","unresolved target","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5"
"R1379","METHOD_CALL","E132","elementAt","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset15",264,"G4","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","RESOLVED_EXTERNAL","external target","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5"
"R1380","METHOD_CALL","E132","getWidth","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset15",264,"G4","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","UNRESOLVED","unresolved target","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5"
"R1381","METHOD_CALL","E132","size","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset15",264,"G4","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","RESOLVED_EXTERNAL","external target","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5"
"R1387","METHOD_CALL","E132","elementAt","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset15",265,"G4","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","RESOLVED_EXTERNAL","external target","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5"
"R1388","METHOD_CALL","E132","getHeight","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset15",265,"G4","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","UNRESOLVED","unresolved target","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5"
"R1389","METHOD_CALL","E132","size","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset15",265,"G4","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","RESOLVED_EXTERNAL","external target","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5"
"R1394","METHOD_CALL","E132","elementAt","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset15",268,"G4","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","RESOLVED_EXTERNAL","external target","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5"
"R1395","METHOD_CALL","E132","getWidth","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset15",268,"G4","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","UNRESOLVED","unresolved target","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5"
"R1400","METHOD_CALL","E132","elementAt","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset15",269,"G4","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","RESOLVED_EXTERNAL","external target","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5"
"R1401","METHOD_CALL","E132","getHeight","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset15",269,"G4","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","UNRESOLVED","unresolved target","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5"
"R1404","METHOD_CALL","E132","size","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset15",272,"G4","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","RESOLVED_EXTERNAL","external target","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5"
"R1407","FIELD_REFERENCE","E132","status","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset15",273,"G4","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","AMBIGUOUS","ambiguous target","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5"
"R1408","METHOD_CALL","E132","elementAt","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset15",273,"G4","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","RESOLVED_EXTERNAL","external target","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5"
"R1416","METHOD_CALL","E132","elementAt","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset15",274,"G4","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","RESOLVED_EXTERNAL","external target","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5"
"R1417","METHOD_CALL","E132","getHeight","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset15",274,"G4","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","UNRESOLVED","unresolved target","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5"
"R1418","METHOD_CALL","E132","getWidth","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset15",274,"G4","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","UNRESOLVED","unresolved target","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5"
"R1427","METHOD_CALL","E132","elementAt","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset15",276,"G4","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","RESOLVED_EXTERNAL","external target","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5"
"R1428","METHOD_CALL","E132","getHeight","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset15",276,"G4","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","UNRESOLVED","unresolved target","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5"
"R1429","METHOD_CALL","E132","getWidth","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset15",276,"G4","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","UNRESOLVED","unresolved target","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5"
"R1431","EXTENDS","E133","Canvas","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset16",14,"G4","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","UNRESOLVED","unresolved target","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5"
"R1438","METHOD_CALL","E137","setSize","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset16",20,"G4","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","RESOLVED_EXTERNAL","external target","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5"
"R1439","FIELD_REFERENCE","E137","gray","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset16",21,"G4","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","RESOLVED_EXTERNAL","external target","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5"
"R1440","METHOD_CALL","E137","setBackground","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset16",21,"G4","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","RESOLVED_EXTERNAL","external target","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5"
"R1441","CONSTRUCTOR_CALL","E137","JPanel","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset16",22,"G4","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","RESOLVED_EXTERNAL","external target","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5"
"R1444","FIELD_REFERENCE","E137","NORTH","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset16",23,"G4","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","RESOLVED_EXTERNAL","external target","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5"
"R1446","METHOD_CALL","E137","add","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset16",23,"G4","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","RESOLVED_EXTERNAL","external target","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5"
"R1449","FIELD_REFERENCE","E138","status","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset16",26,"G4","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","AMBIGUOUS","ambiguous target","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5"
"R1450","FIELD_REFERENCE","E138","gray","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset16",27,"G4","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","RESOLVED_EXTERNAL","external target","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5"
"R1451","METHOD_CALL","E138","setBackground","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset16",27,"G4","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","RESOLVED_EXTERNAL","external target","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5"
"R1453","METHOD_CALL","E138","getColor","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset16",28,"G4","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","RESOLVED_EXTERNAL","external target","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5"
"R1455","FIELD_REFERENCE","E138","green","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset16",29,"G4","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","RESOLVED_EXTERNAL","external target","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5"
"R1456","METHOD_CALL","E138","setColor","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset16",29,"G4","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","RESOLVED_EXTERNAL","external target","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5"
"R1457","METHOD_CALL","E138","drawString","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset16",30,"G4","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","RESOLVED_EXTERNAL","external target","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5"
"R1458","METHOD_CALL","E138","setColor","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset16",31,"G4","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","RESOLVED_EXTERNAL","external target","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5"
"R1459","FIELD_REFERENCE","E138","gameManager","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset16",32,"G4","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","AMBIGUOUS","ambiguous target","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5"
"R1461","METHOD_CALL","E138","getBlood","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset16",32,"G4","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","AMBIGUOUS","ambiguous target","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5"
"R1462","FIELD_REFERENCE","E138","gameManager","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset16",33,"G4","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","AMBIGUOUS","ambiguous target","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5"
"R1464","METHOD_CALL","E138","drawString","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset16",33,"G4","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","UNRESOLVED","unresolved target","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5"
"R1465","METHOD_CALL","E138","getBlood","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset16",33,"G4","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","AMBIGUOUS","ambiguous target","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5"
"R1466","FIELD_REFERENCE","E138","red","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset16",34,"G4","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","RESOLVED_EXTERNAL","external target","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5"
"R1467","METHOD_CALL","E138","setColor","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset16",34,"G4","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","RESOLVED_EXTERNAL","external target","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5"
"R1468","FIELD_REFERENCE","E138","gameManager","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset16",35,"G4","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","AMBIGUOUS","ambiguous target","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5"
"R1471","METHOD_CALL","E138","getBlood","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset16",35,"G4","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","AMBIGUOUS","ambiguous target","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5"
"R1472","FIELD_REFERENCE","E138","green","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset16",36,"G4","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","RESOLVED_EXTERNAL","external target","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5"
"R1473","METHOD_CALL","E138","setColor","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset16",36,"G4","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","RESOLVED_EXTERNAL","external target","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5"
"R1474","FIELD_REFERENCE","E138","gameManager","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset16",37,"G4","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","AMBIGUOUS","ambiguous target","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5"
"R1476","METHOD_CALL","E138","drawString","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset16",37,"G4","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","UNRESOLVED","unresolved target","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5"
"R1477","METHOD_CALL","E138","getTankMenge","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset16",37,"G4","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","AMBIGUOUS","ambiguous target","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5"
"R1478","METHOD_CALL","E138","drawString","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset16",39,"G4","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","RESOLVED_EXTERNAL","external target","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5"
"R1479","FIELD_REFERENCE","E138","red","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset16",40,"G4","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","RESOLVED_EXTERNAL","external target","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5"
"R1480","METHOD_CALL","E138","setColor","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset16",40,"G4","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","RESOLVED_EXTERNAL","external target","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5"
"R1481","METHOD_CALL","E138","drawRect","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset16",41,"G4","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","RESOLVED_EXTERNAL","external target","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5"
"R1482","METHOD_CALL","E138","fillRect","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset16",42,"G4","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","RESOLVED_EXTERNAL","external target","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5"
"R1484","FIELD_REFERENCE","E138","status","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset16",45,"G4","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","AMBIGUOUS","ambiguous target","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5"
"R1485","FIELD_REFERENCE","E138","black","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset16",46,"G4","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","RESOLVED_EXTERNAL","external target","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5"
"R1486","METHOD_CALL","E138","setBackground","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset16",46,"G4","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","RESOLVED_EXTERNAL","external target","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5"
"R1563","METHOD_CALL","E196","init","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset19",14,"G4","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","AMBIGUOUS","ambiguous target","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5"
"R1567","METHOD_CALL","E197","hashCode","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset19",17,"G4","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","UNRESOLVED","unresolved target","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5"
"R1570","METHOD_CALL","E197","currentTimeMillis","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset19",18,"G4","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","RESOLVED_EXTERNAL","external target","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5"
"R1574","METHOD_CALL","E198","currentTimeMillis","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset19",22,"G4","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","RESOLVED_EXTERNAL","external target","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5"
"R1577","FIELD_REFERENCE","E198","EXIT","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset19",24,"G4","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","AMBIGUOUS","ambiguous target","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5"
"R1578","FIELD_REFERENCE","E198","PAUSE","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset19",24,"G4","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","AMBIGUOUS","ambiguous target","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5"
"R1579","FIELD_REFERENCE","E198","status","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset19",24,"G4","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","AMBIGUOUS","ambiguous target","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5"
"R1582","METHOD_CALL","E198","currentTimeMillis","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset19",27,"G4","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","RESOLVED_EXTERNAL","external target","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5"
"R1584","METHOD_CALL","E198","removeElement","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset19",28,"G4","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","UNRESOLVED","unresolved target","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5"
"R1588","METHOD_CALL","E199","malen","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset19",34,"G4","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","AMBIGUOUS","ambiguous target","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5"
"R1590","METHOD_CALL","E200","stossenGegen","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset19",37,"G4","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","AMBIGUOUS","ambiguous target","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5"
"R1593","METHOD_CALL","E200","toolBehandeln","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset19",38,"G4","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","AMBIGUOUS","ambiguous target","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5"
"R1599","METHOD_CALL","E200","stossenGegen","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset19",42,"G4","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","AMBIGUOUS","ambiguous target","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5"
"R1602","METHOD_CALL","E200","toolBehandeln","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset19",43,"G4","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","AMBIGUOUS","ambiguous target","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5"
"R1608","METHOD_CALL","E201","removeElement","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset19",49,"G4","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","UNRESOLVED","unresolved target","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5"
"R1610","EXTENDS","E202","Canvas","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset2",29,"G4","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","UNRESOLVED","unresolved target","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5"
"R1623","METHOD_CALL","E215","getDefaultToolkit","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset2",42,"G4","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","RESOLVED_EXTERNAL","external target","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5"
