block_id,group_id,signature,entity_id,entity_kind,qualified_name,entity_role,domain_score,variability_score,file,start_line,end_line,observed_product_set
C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset23:IF:7-99,G7,TankWar_P1|TankWar_P3|TankWar_P4|TankWar_P5,E282,CLASS,Maler$$Re_fuer_PC,UNKNOWN,0.2,0.05,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset23,26,99,TankWar_P1|TankWar_P3|TankWar_P4|TankWar_P5
C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset23:IF:7-99,G7,TankWar_P1|TankWar_P3|TankWar_P4|TankWar_P5,E283,FIELD,Maler$$Re_fuer_PC.textField,UNKNOWN,0.2,0.05,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset23,27,27,TankWar_P1|TankWar_P3|TankWar_P4|TankWar_P5
C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset23:IF:7-99,G7,TankWar_P1|TankWar_P3|TankWar_P4|TankWar_P5,E284,FIELD,Maler$$Re_fuer_PC.name,UNKNOWN,0.2,0.05,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset23,28,28,TankWar_P1|TankWar_P3|TankWar_P4|TankWar_P5
C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset23:IF:7-99,G7,TankWar_P1|TankWar_P3|TankWar_P4|TankWar_P5,E285,CONSTRUCTOR,Maler$$Re_fuer_PC.Maler$$Re_fuer_PC,UNKNOWN,0.2,0.05,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset23,29,31,TankWar_P1|TankWar_P3|TankWar_P4|TankWar_P5
C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset23:IF:7-99,G7,TankWar_P1|TankWar_P3|TankWar_P4|TankWar_P5,E286,METHOD,Maler$$Re_fuer_PC.note,UNKNOWN,0.2,0.05,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset23,32,44,TankWar_P1|TankWar_P3|TankWar_P4|TankWar_P5
C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset23:IF:7-99,G7,TankWar_P1|TankWar_P3|TankWar_P4|TankWar_P5,E287,METHOD,Maler$$Re_fuer_PC.nameVergeben,UNKNOWN,0.2,0.05,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset23,45,63,TankWar_P1|TankWar_P3|TankWar_P4|TankWar_P5
C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset23:IF:7-99,G7,TankWar_P1|TankWar_P3|TankWar_P4|TankWar_P5,E288,METHOD,Maler$$Re_fuer_PC.gameLose,UNKNOWN,0.2,0.05,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset23,64,69,TankWar_P1|TankWar_P3|TankWar_P4|TankWar_P5
C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset23:IF:7-99,G7,TankWar_P1|TankWar_P3|TankWar_P4|TankWar_P5,E289,METHOD,Maler$$Re_fuer_PC.gameWin,UNKNOWN,0.2,0.05,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset23,70,75,TankWar_P1|TankWar_P3|TankWar_P4|TankWar_P5
C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset23:IF:7-99,G7,TankWar_P1|TankWar_P3|TankWar_P4|TankWar_P5,E290,METHOD,Maler$$Re_fuer_PC.menuBehandeln,UNKNOWN,0.2,0.05,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset23,76,94,TankWar_P1|TankWar_P3|TankWar_P4|TankWar_P5
C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset23:IF:7-99,G7,TankWar_P1|TankWar_P3|TankWar_P4|TankWar_P5,E291,METHOD,Maler$$Re_fuer_PC.mainMenuerstellen,APPLICATION_ORCHESTRATION,0.35,0.2,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset23,95,98,TankWar_P1|TankWar_P3|TankWar_P4|TankWar_P5
C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset24:IF:7-24,G7,TankWar_P1|TankWar_P3|TankWar_P4|TankWar_P5,E292,CLASS,Note,UNKNOWN,0.2,0.05,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset24,9,24,TankWar_P1|TankWar_P3|TankWar_P4|TankWar_P5
C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset24:IF:7-24,G7,TankWar_P1|TankWar_P3|TankWar_P4|TankWar_P5,E293,FIELD,Note.name,UNKNOWN,0.2,0.05,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset24,10,10,TankWar_P1|TankWar_P3|TankWar_P4|TankWar_P5
C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset24:IF:7-24,G7,TankWar_P1|TankWar_P3|TankWar_P4|TankWar_P5,E294,FIELD,Note.note,UNKNOWN,0.2,0.05,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset24,11,11,TankWar_P1|TankWar_P3|TankWar_P4|TankWar_P5
C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset24:IF:7-24,G7,TankWar_P1|TankWar_P3|TankWar_P4|TankWar_P5,E295,CONSTRUCTOR,Note.Note,UNKNOWN,0.2,0.05,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset24,12,23,TankWar_P1|TankWar_P3|TankWar_P4|TankWar_P5
C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset25:IF:7-10,G7,TankWar_P1|TankWar_P3|TankWar_P4|TankWar_P5,E296,INTERFACE,GameManager,UNKNOWN,0.2,0.05,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset25,8,10,TankWar_P1|TankWar_P3|TankWar_P4|TankWar_P5
C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset25:IF:7-10,G7,TankWar_P1|TankWar_P3|TankWar_P4|TankWar_P5,E297,METHOD,GameManager.writeScore,UNKNOWN,0.2,0.05,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset25,9,9,TankWar_P1|TankWar_P3|TankWar_P4|TankWar_P5
C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset26:IF:7-21,G7,TankWar_P1|TankWar_P3|TankWar_P4|TankWar_P5,E298,CLASS,Tank$$Record,UNKNOWN,0.2,0.05,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset26,13,21,TankWar_P1|TankWar_P3|TankWar_P4|TankWar_P5
C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset26:IF:7-21,G7,TankWar_P1|TankWar_P3|TankWar_P4|TankWar_P5,E299,CONSTRUCTOR,Tank$$Record.Tank$$Record,UNKNOWN,0.2,0.05,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset26,14,16,TankWar_P1|TankWar_P3|TankWar_P4|TankWar_P5
C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset26:IF:7-21,G7,TankWar_P1|TankWar_P3|TankWar_P4|TankWar_P5,E300,METHOD,Tank$$Record.explodieren,UNKNOWN,0.2,0.05,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset26,17,20,TankWar_P1|TankWar_P3|TankWar_P4|TankWar_P5
C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset27:IF:7-116,G7,TankWar_P1|TankWar_P3|TankWar_P4|TankWar_P5,E301,CLASS,Record,UNKNOWN,0.2,0.05,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset27,16,116,TankWar_P1|TankWar_P3|TankWar_P4|TankWar_P5
C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset27:IF:7-116,G7,TankWar_P1|TankWar_P3|TankWar_P4|TankWar_P5,E302,FIELD,Record.out,UNKNOWN,0.2,0.05,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset27,17,17,TankWar_P1|TankWar_P3|TankWar_P4|TankWar_P5
C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset27:IF:7-116,G7,TankWar_P1|TankWar_P3|TankWar_P4|TankWar_P5,E303,FIELD,Record.in,UNKNOWN,0.2,0.05,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset27,18,18,TankWar_P1|TankWar_P3|TankWar_P4|TankWar_P5
C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset27:IF:7-116,G7,TankWar_P1|TankWar_P3|TankWar_P4|TankWar_P5,E304,FIELD,Record.filename,UNKNOWN,0.2,0.05,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset27,19,19,TankWar_P1|TankWar_P3|TankWar_P4|TankWar_P5
C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset27:IF:7-116,G7,TankWar_P1|TankWar_P3|TankWar_P4|TankWar_P5,E305,METHOD,Record.writeNote,UNKNOWN,0.2,0.05,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset27,20,88,TankWar_P1|TankWar_P3|TankWar_P4|TankWar_P5
C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset27:IF:7-116,G7,TankWar_P1|TankWar_P3|TankWar_P4|TankWar_P5,E306,METHOD,Record.readNote,UNKNOWN,0.2,0.05,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset27,89,115,TankWar_P1|TankWar_P3|TankWar_P4|TankWar_P5
C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset28:ELIF:16-17,G17,TankWar_P3,E308,CLASS,TankManager$$Record,UNKNOWN,0.2,0.05,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset28,17,57,TankWar_P3
C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset28:ELIF:18-19,G22,TankWar_P5,E309,CLASS,TankManager,UNKNOWN,0.2,0.05,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset28,19,57,TankWar_P5
C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset28:ELIF:20-21,G1,TankWar_P1,E310,CLASS,TankManager,UNKNOWN,0.2,0.05,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset28,21,57,TankWar_P1
C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset28:ELIF:28-29,G11,TankWar_P1|TankWar_P5,E318,CONSTRUCTOR,TankManager.TankManager,UNKNOWN,0.2,0.05,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset28,29,32,TankWar_P1|TankWar_P5
C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset28:IF:13-15,G20,TankWar_P4,E307,CLASS,TankManager$$Record,UNKNOWN,0.2,0.05,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset28,15,57,TankWar_P4
C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset28:IF:26-27,G18,TankWar_P3|TankWar_P4,E317,CONSTRUCTOR,TankManager$$Record.TankManager$$Record,UNKNOWN,0.2,0.05,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset28,27,32,TankWar_P3|TankWar_P4
C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset28:IF:7-57,G7,TankWar_P1|TankWar_P3|TankWar_P4|TankWar_P5,E311,FIELD,TankManager$$Record.record,UNKNOWN,0.2,0.05,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset28,23,23,TankWar_P3|TankWar_P4
C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset28:IF:7-57,G7,TankWar_P1|TankWar_P3|TankWar_P4|TankWar_P5,E312,FIELD,TankManager.record,UNKNOWN,0.2,0.05,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset28,23,23,TankWar_P1|TankWar_P5
C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset28:IF:7-57,G7,TankWar_P1|TankWar_P3|TankWar_P4|TankWar_P5,E313,FIELD,TankManager$$Record.tank1Score,UNKNOWN,0.2,0.05,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset28,24,24,TankWar_P3|TankWar_P4
C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset28:IF:7-57,G7,TankWar_P1|TankWar_P3|TankWar_P4|TankWar_P5,E314,FIELD,TankManager.tank1Score,UNKNOWN,0.2,0.05,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset28,24,24,TankWar_P1|TankWar_P5
C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset28:IF:7-57,G7,TankWar_P1|TankWar_P3|TankWar_P4|TankWar_P5,E315,FIELD,TankManager$$Record.tank2Score,UNKNOWN,0.2,0.05,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset28,25,25,TankWar_P3|TankWar_P4
C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset28:IF:7-57,G7,TankWar_P1|TankWar_P3|TankWar_P4|TankWar_P5,E316,FIELD,TankManager.tank2Score,UNKNOWN,0.2,0.05,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset28,25,25,TankWar_P1|TankWar_P5
C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset28:IF:7-57,G7,TankWar_P1|TankWar_P3|TankWar_P4|TankWar_P5,E319,METHOD,TankManager$$Record.init,UNKNOWN,0.2,0.05,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset28,33,36,TankWar_P3|TankWar_P4
C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset28:IF:7-57,G7,TankWar_P1|TankWar_P3|TankWar_P4|TankWar_P5,E320,METHOD,TankManager.init,UNKNOWN,0.2,0.05,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset28,33,36,TankWar_P1|TankWar_P5
C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset28:IF:7-57,G7,TankWar_P1|TankWar_P3|TankWar_P4|TankWar_P5,E321,METHOD,TankManager$$Record.malenkontrolle,UNKNOWN,0.2,0.05,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset28,37,47,TankWar_P3|TankWar_P4
C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset28:IF:7-57,G7,TankWar_P1|TankWar_P3|TankWar_P4|TankWar_P5,E322,METHOD,TankManager.malenkontrolle,UNKNOWN,0.2,0.05,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset28,37,47,TankWar_P1|TankWar_P5
C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset28:IF:7-57,G7,TankWar_P1|TankWar_P3|TankWar_P4|TankWar_P5,E323,METHOD,TankManager$$Record.addScore,UNKNOWN,0.2,0.05,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset28,48,52,TankWar_P3|TankWar_P4
C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset28:IF:7-57,G7,TankWar_P1|TankWar_P3|TankWar_P4|TankWar_P5,E324,METHOD,TankManager.addScore,UNKNOWN,0.2,0.05,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset28,48,52,TankWar_P1|TankWar_P5
C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset28:IF:7-57,G7,TankWar_P1|TankWar_P3|TankWar_P4|TankWar_P5,E325,METHOD,TankManager$$Record.writeScore,UNKNOWN,0.2,0.05,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset28,53,56,TankWar_P3|TankWar_P4
C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset28:IF:7-57,G7,TankWar_P1|TankWar_P3|TankWar_P4|TankWar_P5,E326,METHOD,TankManager.writeScore,UNKNOWN,0.2,0.05,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset28,53,56,TankWar_P1|TankWar_P5
C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset29:ELIF:14-15,G22,TankWar_P5,E328,CLASS,TankManager$$Feuerkraft,UNKNOWN,0.2,0.05,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset29,15,26,TankWar_P5
C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset29:ELIF:16-17,G1,TankWar_P1,E329,CLASS,TankManager$$Feuerkraft,UNKNOWN,0.2,0.05,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset29,17,26,TankWar_P1
C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset29:IF:12-13,G17,TankWar_P3,E327,CLASS,TankManager$$Feuerkraft,UNKNOWN,0.2,0.05,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset29,13,26,TankWar_P3
C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset29:IF:6-26,G8,TankWar_P1|TankWar_P3|TankWar_P5,E330,CONSTRUCTOR,TankManager$$Feuerkraft.TankManager$$Feuerkraft,UNKNOWN,0.2,0.05,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset29,19,21,TankWar_P1|TankWar_P3|TankWar_P5
C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset29:IF:6-26,G8,TankWar_P1|TankWar_P3|TankWar_P5,E331,METHOD,TankManager$$Feuerkraft.toolsLaden,UNKNOWN,0.2,0.05,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset29,22,25,TankWar_P1|TankWar_P3|TankWar_P5
C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset2:IF:8-332,G4,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,E202,CLASS,Maler$$PC,UNKNOWN,0.2,0.05,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset2,29,332,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5
C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset2:IF:8-332,G4,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,E203,FIELD,Maler$$PC.gameManager,UNKNOWN,0.2,0.05,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset2,30,30,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5
C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset2:IF:8-332,G4,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,E204,FIELD,Maler$$PC.GAME_WIDTH,UNKNOWN,0.2,0.05,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset2,31,31,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5
C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset2:IF:8-332,G4,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,E205,FIELD,Maler$$PC.GAME_HEIGHT,UNKNOWN,0.2,0.05,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset2,32,32,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5
C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset2:IF:8-332,G4,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,E206,FIELD,Maler$$PC.gTemp,UNKNOWN,0.2,0.05,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset2,33,33,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5
C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset2:IF:8-332,G4,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,E207,FIELD,Maler$$PC.offScreenImage,UNKNOWN,0.2,0.05,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset2,34,34,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5
C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset2:IF:8-332,G4,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,E208,FIELD,Maler$$PC.menu,UNKNOWN,0.2,0.05,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset2,35,35,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5
C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset2:IF:8-332,G4,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,E209,FIELD,Maler$$PC.frame,UNKNOWN,0.2,0.05,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset2,36,36,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5
C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset2:IF:8-332,G4,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,E210,FIELD,Maler$$PC.infoPanel,DOMAIN_SUPPORT,0.65,0.05,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset2,37,37,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5
C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset2:IF:8-332,G4,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,E211,FIELD,Maler$$PC.infoWidth,UNKNOWN,0.2,0.05,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset2,38,38,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5
C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset2:IF:8-332,G4,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,E212,FIELD,Maler$$PC.status,UNKNOWN,0.2,0.05,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset2,39,39,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5
C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset2:IF:8-332,G4,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,E213,FIELD,Maler$$PC.time,UNKNOWN,0.2,0.05,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset2,40,40,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5
C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset2:IF:8-332,G4,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,E214,FIELD,Maler$$PC.tankType,UNKNOWN,0.2,0.05,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset2,41,41,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5
C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset2:IF:8-332,G4,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,E215,FIELD,Maler$$PC.tk,UNKNOWN,0.2,0.05,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset2,42,42,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5
C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset2:IF:8-332,G4,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,E216,FIELD,Maler$$PC.random,UNKNOWN,0.2,0.05,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset2,43,43,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5
C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset2:IF:8-332,G4,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,E217,CONSTRUCTOR,Maler$$PC.Maler$$PC,UNKNOWN,0.2,0.05,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset2,44,46,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5
C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset2:IF:8-332,G4,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,E218,METHOD,Maler$$PC.init,UNKNOWN,0.2,0.05,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset2,47,64,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5
C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset2:IF:8-332,G4,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,E219,METHOD,Maler$$PC.windowClosing.init,UNKNOWN,0.2,0.05,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset2,54,56,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5
C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset2:IF:8-332,G4,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,E220,METHOD,Maler$$PC.gamesize,UNKNOWN,0.2,0.05,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset2,65,66,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5
C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset2:IF:8-332,G4,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,E221,METHOD,Maler$$PC.paint,UNKNOWN,0.2,0.05,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset2,67,72,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5
C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset2:IF:8-332,G4,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,E222,METHOD,Maler$$PC.mainMenu,APPLICATION_ORCHESTRATION,0.35,0.2,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset2,73,78,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5
C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset2:IF:8-332,G4,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,E223,METHOD,Maler$$PC.mainMenuerstellen,APPLICATION_ORCHESTRATION,0.35,0.2,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset2,79,91,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5
C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset2:IF:8-332,G4,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,E224,METHOD,Maler$$PC.tankWaehlen,UNKNOWN,0.2,0.05,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset2,92,97,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5
C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset2:IF:8-332,G4,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,E225,METHOD,Maler$$PC.tankErstellen,UNKNOWN,0.2,0.05,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset2,98,104,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5
C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset2:IF:8-332,G4,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,E226,METHOD,Maler$$PC.help,UNKNOWN,0.2,0.05,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset2,105,110,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5
