relation_id,source_block_id,target_block_id,source_entity_id,target_entity_id,target_text,relation_type,source_file,source_line,source_group_id,target_group_id,source_signature,target_signature,source_entity_role,target_entity_role,dependency_strength,domain_relevance,requires_relevance,exclusion_reason,resolution_status,observed_product_set
D216,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset14:IF:8-384,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset2:IF:8-332,E95,E244,,METHOD_CALL,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset14,150,G4,G4,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,UNKNOWN,UNKNOWN,0.750,0.200,LOW,NONE,RESOLVED_INTERNAL,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5
D217,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset14:IF:8-384,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset2:IF:8-332,E95,E241,,METHOD_CALL,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset14,153,G4,G4,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,UNKNOWN,UNKNOWN,0.750,0.200,LOW,NONE,RESOLVED_INTERNAL,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5
D218,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset14:IF:8-384,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset2:IF:8-332,E95,E244,,METHOD_CALL,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset14,154,G4,G4,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,UNKNOWN,UNKNOWN,0.750,0.200,LOW,NONE,RESOLVED_INTERNAL,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5
D219,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset14:IF:8-384,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset14:IF:8-384,E96,E83,,FIELD_REFERENCE,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset14,161,G4,G4,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,UNKNOWN,UNKNOWN,0.600,0.200,LOW,INTRA_BLOCK,RESOLVED_INTERNAL,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5
D220,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset14:IF:8-384,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset14:IF:8-384,E96,E80,,FIELD_REFERENCE,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset14,162,G4,G4,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,UNKNOWN,UNKNOWN,0.600,0.200,LOW,INTRA_BLOCK,RESOLVED_INTERNAL,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5
D221,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset14:IF:8-384,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset14:IF:8-384,E96,E81,,FIELD_REFERENCE,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset14,163,G4,G4,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,UNKNOWN,UNKNOWN,0.600,0.200,LOW,INTRA_BLOCK,RESOLVED_INTERNAL,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5
D222,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset14:IF:8-384,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset14:IF:8-384,E96,E82,,FIELD_REFERENCE,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset14,164,G4,G4,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,UNKNOWN,UNKNOWN,0.600,0.200,LOW,INTRA_BLOCK,RESOLVED_INTERNAL,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5
D223,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset14:IF:8-384,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset14:IF:8-384,E96,E83,,FIELD_REFERENCE,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset14,167,G4,G4,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,UNKNOWN,UNKNOWN,0.600,0.200,LOW,INTRA_BLOCK,RESOLVED_INTERNAL,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5
D224,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset14:IF:8-384,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset14:IF:8-384,E96,E80,,FIELD_REFERENCE,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset14,168,G4,G4,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,UNKNOWN,UNKNOWN,0.600,0.200,LOW,INTRA_BLOCK,RESOLVED_INTERNAL,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5
D225,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset14:IF:8-384,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset14:IF:8-384,E96,E81,,FIELD_REFERENCE,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset14,169,G4,G4,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,UNKNOWN,UNKNOWN,0.600,0.200,LOW,INTRA_BLOCK,RESOLVED_INTERNAL,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5
D226,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset14:IF:8-384,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset14:IF:8-384,E96,E82,,FIELD_REFERENCE,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset14,170,G4,G4,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,UNKNOWN,UNKNOWN,0.600,0.200,LOW,INTRA_BLOCK,RESOLVED_INTERNAL,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5
D227,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset14:IF:8-384,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset14:IF:8-384,E96,E83,,FIELD_REFERENCE,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset14,173,G4,G4,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,UNKNOWN,UNKNOWN,0.600,0.200,LOW,INTRA_BLOCK,RESOLVED_INTERNAL,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5
D228,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset14:IF:8-384,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset14:IF:8-384,E96,E80,,FIELD_REFERENCE,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset14,174,G4,G4,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,UNKNOWN,UNKNOWN,0.600,0.200,LOW,INTRA_BLOCK,RESOLVED_INTERNAL,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5
D229,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset14:IF:8-384,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset14:IF:8-384,E96,E81,,FIELD_REFERENCE,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset14,175,G4,G4,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,UNKNOWN,UNKNOWN,0.600,0.200,LOW,INTRA_BLOCK,RESOLVED_INTERNAL,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5
D230,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset14:IF:8-384,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset14:IF:8-384,E96,E82,,FIELD_REFERENCE,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset14,176,G4,G4,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,UNKNOWN,UNKNOWN,0.600,0.200,LOW,INTRA_BLOCK,RESOLVED_INTERNAL,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5
D231,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset14:IF:8-384,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset14:IF:8-384,E96,E83,,FIELD_REFERENCE,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset14,179,G4,G4,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,UNKNOWN,UNKNOWN,0.600,0.200,LOW,INTRA_BLOCK,RESOLVED_INTERNAL,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5
D232,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset14:IF:8-384,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset14:IF:8-384,E96,E80,,FIELD_REFERENCE,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset14,180,G4,G4,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,UNKNOWN,UNKNOWN,0.600,0.200,LOW,INTRA_BLOCK,RESOLVED_INTERNAL,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5
D233,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset14:IF:8-384,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset14:IF:8-384,E96,E81,,FIELD_REFERENCE,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset14,181,G4,G4,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,UNKNOWN,UNKNOWN,0.600,0.200,LOW,INTRA_BLOCK,RESOLVED_INTERNAL,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5
D234,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset14:IF:8-384,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset14:IF:8-384,E96,E82,,FIELD_REFERENCE,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset14,182,G4,G4,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,UNKNOWN,UNKNOWN,0.600,0.200,LOW,INTRA_BLOCK,RESOLVED_INTERNAL,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5
D235,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset14:IF:8-384,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset14:IF:8-384,E96,E79,,FIELD_REFERENCE,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset14,185,G4,G4,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,UNKNOWN,UNKNOWN,0.600,0.200,LOW,INTRA_BLOCK,RESOLVED_INTERNAL,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5
D236,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset14:IF:8-384,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset14:IF:8-384,E96,E98,,METHOD_CALL,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset14,188,G4,G4,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,UNKNOWN,UNKNOWN,0.750,0.200,LOW,INTRA_BLOCK,RESOLVED_INTERNAL,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5
D237,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset14:IF:8-384,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset14:IF:8-384,E97,E83,,FIELD_REFERENCE,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset14,193,G4,G4,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,UNKNOWN,UNKNOWN,0.600,0.200,LOW,INTRA_BLOCK,RESOLVED_INTERNAL,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5
D238,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset14:IF:8-384,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset14:IF:8-384,E97,E80,,FIELD_REFERENCE,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset14,196,G4,G4,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,UNKNOWN,UNKNOWN,0.600,0.200,LOW,INTRA_BLOCK,RESOLVED_INTERNAL,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5
D239,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset14:IF:8-384,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset14:IF:8-384,E97,E81,,FIELD_REFERENCE,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset14,199,G4,G4,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,UNKNOWN,UNKNOWN,0.600,0.200,LOW,INTRA_BLOCK,RESOLVED_INTERNAL,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5
D240,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset14:IF:8-384,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset14:IF:8-384,E97,E82,,FIELD_REFERENCE,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset14,202,G4,G4,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,UNKNOWN,UNKNOWN,0.600,0.200,LOW,INTRA_BLOCK,RESOLVED_INTERNAL,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5
D241,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset14:IF:8-384,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset14:IF:8-384,E97,E79,,FIELD_REFERENCE,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset14,205,G4,G4,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,UNKNOWN,UNKNOWN,0.600,0.200,LOW,INTRA_BLOCK,RESOLVED_INTERNAL,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5
D242,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset14:IF:8-384,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset14:IF:8-384,E97,E98,,METHOD_CALL,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset14,208,G4,G4,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,UNKNOWN,UNKNOWN,0.750,0.200,LOW,INTRA_BLOCK,RESOLVED_INTERNAL,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5
D243,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset14:IF:8-384,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset14:IF:8-384,E98,E80,,FIELD_REFERENCE,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset14,211,G4,G4,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,UNKNOWN,UNKNOWN,0.600,0.200,LOW,INTRA_BLOCK,RESOLVED_INTERNAL,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5
D244,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset14:IF:8-384,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset14:IF:8-384,E98,E81,,FIELD_REFERENCE,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset14,211,G4,G4,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,UNKNOWN,UNKNOWN,0.600,0.200,LOW,INTRA_BLOCK,RESOLVED_INTERNAL,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5
D245,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset14:IF:8-384,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset14:IF:8-384,E98,E82,,FIELD_REFERENCE,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset14,211,G4,G4,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,UNKNOWN,UNKNOWN,0.600,0.200,LOW,INTRA_BLOCK,RESOLVED_INTERNAL,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5
D246,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset14:IF:8-384,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset14:IF:8-384,E98,E83,,FIELD_REFERENCE,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset14,211,G4,G4,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,UNKNOWN,UNKNOWN,0.600,0.200,LOW,INTRA_BLOCK,RESOLVED_INTERNAL,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5
D247,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset14:IF:8-384,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset14:IF:8-384,E98,E90,,FIELD_REFERENCE,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset14,212,G4,G4,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,UNKNOWN,UNKNOWN,0.600,0.200,LOW,INTRA_BLOCK,RESOLVED_INTERNAL,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5
D248,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset14:IF:8-384,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset14:IF:8-384,E98,E80,,FIELD_REFERENCE,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset14,213,G4,G4,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,UNKNOWN,UNKNOWN,0.600,0.200,LOW,INTRA_BLOCK,RESOLVED_INTERNAL,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5
D249,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset14:IF:8-384,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset14:IF:8-384,E98,E81,,FIELD_REFERENCE,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset14,213,G4,G4,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,UNKNOWN,UNKNOWN,0.600,0.200,LOW,INTRA_BLOCK,RESOLVED_INTERNAL,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5
D250,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset14:IF:8-384,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset14:IF:8-384,E98,E82,,FIELD_REFERENCE,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset14,213,G4,G4,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,UNKNOWN,UNKNOWN,0.600,0.200,LOW,INTRA_BLOCK,RESOLVED_INTERNAL,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5
D251,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset14:IF:8-384,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset14:IF:8-384,E98,E83,,FIELD_REFERENCE,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset14,213,G4,G4,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,UNKNOWN,UNKNOWN,0.600,0.200,LOW,INTRA_BLOCK,RESOLVED_INTERNAL,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5
D252,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset14:IF:8-384,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset14:IF:8-384,E98,E90,,FIELD_REFERENCE,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset14,214,G4,G4,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,UNKNOWN,UNKNOWN,0.600,0.200,LOW,INTRA_BLOCK,RESOLVED_INTERNAL,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5
D253,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset14:IF:8-384,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset14:IF:8-384,E98,E80,,FIELD_REFERENCE,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset14,215,G4,G4,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,UNKNOWN,UNKNOWN,0.600,0.200,LOW,INTRA_BLOCK,RESOLVED_INTERNAL,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5
D254,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset14:IF:8-384,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset14:IF:8-384,E98,E81,,FIELD_REFERENCE,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset14,215,G4,G4,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,UNKNOWN,UNKNOWN,0.600,0.200,LOW,INTRA_BLOCK,RESOLVED_INTERNAL,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5
D255,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset14:IF:8-384,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset14:IF:8-384,E98,E82,,FIELD_REFERENCE,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset14,215,G4,G4,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,UNKNOWN,UNKNOWN,0.600,0.200,LOW,INTRA_BLOCK,RESOLVED_INTERNAL,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5
D256,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset14:IF:8-384,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset14:IF:8-384,E98,E83,,FIELD_REFERENCE,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset14,215,G4,G4,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,UNKNOWN,UNKNOWN,0.600,0.200,LOW,INTRA_BLOCK,RESOLVED_INTERNAL,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5
D257,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset14:IF:8-384,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset14:IF:8-384,E98,E90,,FIELD_REFERENCE,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset14,216,G4,G4,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,UNKNOWN,UNKNOWN,0.600,0.200,LOW,INTRA_BLOCK,RESOLVED_INTERNAL,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5
