candidate_id,source_entity,source_entity_type,target_entity,target_entity_type,dependency_kind,source_block_id,target_block_id,source_asset_id,target_asset_id,same_asset,source_is_outermost,target_is_outermost,cross_asset,source_products,target_products,signature_relation,occurrence_count,distinct_source_line_count,cross_file,cross_class,eligible_for_requires,candidate_status,exclusion_reason,requires_manual_inspection,confidence,primary_evidence_id
RC-0194,Missile$$TankWar.init,METHOD,Missile$$TankWar.missileRichtung,FIELD,FIELD_REFERENCE,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset1:IF:8-128,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset1:IF:8-128,asset1,asset1,true,true,true,false,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,EQUAL,2,2,false,false,false,COMMON_TARGET_DEPENDENCY,TARGET_PRESENT_IN_ALL_PRODUCTS,false,LOW,D699
RC-0195,Missile$$TankWar.init,METHOD,Missile$$TankWar.tankId,FIELD,FIELD_REFERENCE,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset1:IF:8-128,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset1:IF:8-128,asset1,asset1,true,true,true,false,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,EQUAL,1,1,false,false,false,COMMON_TARGET_DEPENDENCY,TARGET_PRESENT_IN_ALL_PRODUCTS,false,LOW,D702
RC-0196,Missile$$TankWar.init,METHOD,Missile$$TankWar.vernichtungskraft,FIELD,FIELD_REFERENCE,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset1:IF:8-128,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset1:IF:8-128,asset1,asset1,true,true,true,false,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,EQUAL,1,1,false,false,false,COMMON_TARGET_DEPENDENCY,TARGET_PRESENT_IN_ALL_PRODUCTS,false,LOW,D711
RC-0197,Missile$$TankWar.init,METHOD,Missile$$TankWar.xf_Koordinate,FIELD,FIELD_REFERENCE,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset1:IF:8-128,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset1:IF:8-128,asset1,asset1,true,true,true,false,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,EQUAL,1,1,false,false,false,COMMON_TARGET_DEPENDENCY,TARGET_PRESENT_IN_ALL_PRODUCTS,false,LOW,D731
RC-0198,Missile$$TankWar.init,METHOD,Missile$$TankWar.yf_Koordinate,FIELD,FIELD_REFERENCE,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset1:IF:8-128,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset1:IF:8-128,asset1,asset1,true,true,true,false,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,EQUAL,1,1,false,false,false,COMMON_TARGET_DEPENDENCY,TARGET_PRESENT_IN_ALL_PRODUCTS,false,LOW,D733
RC-0199,Missile$$TankWar.koordinateAktualisieren,METHOD,Missile$$TankWar.geschwindigkeit,FIELD,FIELD_REFERENCE,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset1:IF:8-128,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset1:IF:8-128,asset1,asset1,true,true,true,false,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,EQUAL,4,4,false,false,false,COMMON_TARGET_DEPENDENCY,TARGET_PRESENT_IN_ALL_PRODUCTS,false,LOW,D740
RC-0200,Missile$$TankWar.koordinateAktualisieren,METHOD,Missile$$TankWar.missileRichtung,FIELD,FIELD_REFERENCE,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset1:IF:8-128,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset1:IF:8-128,asset1,asset1,true,true,true,false,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,EQUAL,1,1,false,false,false,COMMON_TARGET_DEPENDENCY,TARGET_PRESENT_IN_ALL_PRODUCTS,false,LOW,D739
RC-0201,Missile$$TankWar.koordinateAktualisieren,METHOD,Missile$$TankWar.treffenErkennen,METHOD,METHOD_CALL,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset1:IF:8-128,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset1:IF:8-128,asset1,asset1,true,true,true,false,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,EQUAL,1,1,false,false,false,COMMON_TARGET_DEPENDENCY,TARGET_PRESENT_IN_ALL_PRODUCTS,false,LOW,D675
RC-0202,Missile$$TankWar.koordinateAktualisieren,METHOD,Missile$$TankWar.xf_Koordinate,FIELD,FIELD_REFERENCE,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset1:IF:8-128,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset1:IF:8-128,asset1,asset1,true,true,true,false,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,EQUAL,4,4,false,false,false,COMMON_TARGET_DEPENDENCY,TARGET_PRESENT_IN_ALL_PRODUCTS,false,LOW,D746
RC-0203,Missile$$TankWar.koordinateAktualisieren,METHOD,Missile$$TankWar.yf_Koordinate,FIELD,FIELD_REFERENCE,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset1:IF:8-128,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset1:IF:8-128,asset1,asset1,true,true,true,false,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,EQUAL,4,4,false,false,false,COMMON_TARGET_DEPENDENCY,TARGET_PRESENT_IN_ALL_PRODUCTS,false,LOW,D741
RC-0204,Missile$$TankWar.malen,METHOD,Missile$$TankWar.currTime,FIELD,FIELD_REFERENCE,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset1:IF:8-128,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset1:IF:8-128,asset1,asset1,true,true,true,false,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,EQUAL,2,2,false,false,false,COMMON_TARGET_DEPENDENCY,TARGET_PRESENT_IN_ALL_PRODUCTS,false,LOW,D734
RC-0205,Missile$$TankWar.malen,METHOD,Missile$$TankWar.koordinateAktualisieren,METHOD,METHOD_CALL,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset1:IF:8-128,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset1:IF:8-128,asset1,asset1,true,true,true,false,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,EQUAL,1,1,false,false,false,COMMON_TARGET_DEPENDENCY,TARGET_PRESENT_IN_ALL_PRODUCTS,false,LOW,D736
RC-0206,Missile$$TankWar.treffenErkennen,METHOD,Missile$$TankWar.explodieren,METHOD,METHOD_CALL,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset1:IF:8-128,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset1:IF:8-128,asset1,asset1,true,true,true,false,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,EQUAL,2,2,false,false,false,COMMON_TARGET_DEPENDENCY,TARGET_PRESENT_IN_ALL_PRODUCTS,false,LOW,D689
RC-0207,Missile$$TankWar.treffenErkennen,METHOD,Missile$$TankWar.feindlich,FIELD,FIELD_REFERENCE,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset1:IF:8-128,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset1:IF:8-128,asset1,asset1,true,true,true,false,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,EQUAL,2,2,false,false,false,COMMON_TARGET_DEPENDENCY,TARGET_PRESENT_IN_ALL_PRODUCTS,false,LOW,D678
RC-0208,Missile$$TankWar.treffenErkennen,METHOD,Missile$$TankWar.remove,METHOD,METHOD_CALL,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset1:IF:8-128,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset1:IF:8-128,asset1,asset1,true,true,true,false,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,EQUAL,2,2,false,false,false,COMMON_TARGET_DEPENDENCY,TARGET_PRESENT_IN_ALL_PRODUCTS,false,LOW,D682
RC-0209,Missile$$TankWar.treffenErkennen,METHOD,Missile$$TankWar.tankId,FIELD,FIELD_REFERENCE,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset1:IF:8-128,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset1:IF:8-128,asset1,asset1,true,true,true,false,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,EQUAL,1,1,false,false,false,COMMON_TARGET_DEPENDENCY,TARGET_PRESENT_IN_ALL_PRODUCTS,false,LOW,D679
RC-0210,Missile$$TankWar.treffenErkennen,METHOD,Missile$$TankWar.vernichtungskraft,FIELD,FIELD_REFERENCE,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset1:IF:8-128,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset1:IF:8-128,asset1,asset1,true,true,true,false,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,EQUAL,1,1,false,false,false,COMMON_TARGET_DEPENDENCY,TARGET_PRESENT_IN_ALL_PRODUCTS,false,LOW,D681
RC-0211,Missile$$TankWar,CLASS,GameObject,CLASS,EXTENDS,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset1:IF:8-128,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset22:IF:8-80,asset1,asset22,false,true,true,true,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,EQUAL,1,1,true,false,false,COMMON_TARGET_DEPENDENCY,TARGET_PRESENT_IN_ALL_PRODUCTS,false,LOW,D694
RC-0212,Missile$$TankWar.init,METHOD,GameObject.colorB,FIELD,FIELD_REFERENCE,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset1:IF:8-128,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset22:IF:8-80,asset1,asset22,false,true,true,true,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,EQUAL,1,1,true,true,false,COMMON_TARGET_DEPENDENCY,TARGET_PRESENT_IN_ALL_PRODUCTS,false,LOW,D709
RC-0213,Missile$$TankWar.init,METHOD,GameObject.colorG,FIELD,FIELD_REFERENCE,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset1:IF:8-128,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset22:IF:8-80,asset1,asset22,false,true,true,true,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,EQUAL,1,1,true,true,false,COMMON_TARGET_DEPENDENCY,TARGET_PRESENT_IN_ALL_PRODUCTS,false,LOW,D708
RC-0214,Missile$$TankWar.init,METHOD,GameObject.colorR,FIELD,FIELD_REFERENCE,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset1:IF:8-128,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset22:IF:8-80,asset1,asset22,false,true,true,true,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,EQUAL,1,1,true,true,false,COMMON_TARGET_DEPENDENCY,TARGET_PRESENT_IN_ALL_PRODUCTS,false,LOW,D707
RC-0215,Missile$$TankWar.init,METHOD,GameObject.id,FIELD,FIELD_REFERENCE,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset1:IF:8-128,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset22:IF:8-80,asset1,asset22,false,true,true,true,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,EQUAL,1,1,true,true,false,COMMON_TARGET_DEPENDENCY,TARGET_PRESENT_IN_ALL_PRODUCTS,false,LOW,D701
RC-0216,Missile$$TankWar.init,METHOD,GameObject.objHeight,FIELD,FIELD_REFERENCE,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset1:IF:8-128,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset22:IF:8-80,asset1,asset22,false,true,true,true,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,EQUAL,5,5,true,true,false,COMMON_TARGET_DEPENDENCY,TARGET_PRESENT_IN_ALL_PRODUCTS,false,LOW,D705
RC-0217,Missile$$TankWar.init,METHOD,GameObject.objWidth,FIELD,FIELD_REFERENCE,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset1:IF:8-128,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset22:IF:8-80,asset1,asset22,false,true,true,true,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,EQUAL,5,5,true,true,false,COMMON_TARGET_DEPENDENCY,TARGET_PRESENT_IN_ALL_PRODUCTS,false,LOW,D703
RC-0218,Missile$$TankWar.init,METHOD,GameObject.objectType,FIELD,FIELD_REFERENCE,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset1:IF:8-128,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset22:IF:8-80,asset1,asset22,false,true,true,true,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,EQUAL,1,1,true,true,false,COMMON_TARGET_DEPENDENCY,TARGET_PRESENT_IN_ALL_PRODUCTS,false,LOW,D698
RC-0219,Missile$$TankWar.init,METHOD,GameObject.x_Koordinate,FIELD,FIELD_REFERENCE,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset1:IF:8-128,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset22:IF:8-80,asset1,asset22,false,true,true,true,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,EQUAL,5,5,true,true,false,COMMON_TARGET_DEPENDENCY,TARGET_PRESENT_IN_ALL_PRODUCTS,false,LOW,D713
RC-0220,Missile$$TankWar.init,METHOD,GameObject.y_Koordinate,FIELD,FIELD_REFERENCE,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset1:IF:8-128,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset22:IF:8-80,asset1,asset22,false,true,true,true,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,EQUAL,5,5,true,true,false,COMMON_TARGET_DEPENDENCY,TARGET_PRESENT_IN_ALL_PRODUCTS,false,LOW,D714
RC-0221,Missile$$TankWar.koordinateAktualisieren,METHOD,GameObject.getRund,METHOD,METHOD_CALL,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset1:IF:8-128,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset22:IF:8-80,asset1,asset22,false,true,true,true,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,EQUAL,4,4,true,true,false,COMMON_TARGET_DEPENDENCY,TARGET_PRESENT_IN_ALL_PRODUCTS,false,LOW,D744
RC-0222,Missile$$TankWar.malen,METHOD,Maler$$PC.fillOvall,METHOD,METHOD_CALL,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset1:IF:8-128,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset2:IF:8-332,asset1,asset2,false,true,true,true,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,EQUAL,1,1,true,true,false,COMMON_TARGET_DEPENDENCY,TARGET_PRESENT_IN_ALL_PRODUCTS,false,LOW,D738
RC-0223,Missile$$TankWar.malen,METHOD,Maler$$PC.setColor,METHOD,METHOD_CALL,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset1:IF:8-128,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset2:IF:8-332,asset1,asset2,false,true,true,true,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,EQUAL,1,1,true,true,false,COMMON_TARGET_DEPENDENCY,TARGET_PRESENT_IN_ALL_PRODUCTS,false,LOW,D737
RC-0224,Missile$$TankWar.explodieren,METHOD,TankManager$$TankWar.missilesMenge,FIELD,FIELD_REFERENCE,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset1:IF:8-128,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset9:IF:8-248,asset1,asset9,false,true,true,true,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,EQUAL,1,1,true,true,false,COMMON_TARGET_DEPENDENCY,TARGET_PRESENT_IN_ALL_PRODUCTS,false,LOW,D692
RC-0225,Missile$$TankWar.init,METHOD,TankManager$$TankWar.koernigkeit2,FIELD,FIELD_REFERENCE,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset1:IF:8-128,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset9:IF:8-248,asset1,asset9,false,true,true,true,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,EQUAL,2,2,true,true,false,COMMON_TARGET_DEPENDENCY,TARGET_PRESENT_IN_ALL_PRODUCTS,false,LOW,D704
RC-0226,Missile$$TankWar.koordinateAktualisieren,METHOD,TankManager$$TankWar.missilesMenge,FIELD,FIELD_REFERENCE,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset1:IF:8-128,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset9:IF:8-248,asset1,asset9,false,true,true,true,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,EQUAL,1,1,true,true,false,COMMON_TARGET_DEPENDENCY,TARGET_PRESENT_IN_ALL_PRODUCTS,false,LOW,D762
RC-0227,Missile$$TankWar.koordinateAktualisieren,METHOD,TankManager$$TankWar.screenHeight,FIELD,FIELD_REFERENCE,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset1:IF:8-128,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset9:IF:8-248,asset1,asset9,false,true,true,true,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,EQUAL,1,1,true,true,false,COMMON_TARGET_DEPENDENCY,TARGET_PRESENT_IN_ALL_PRODUCTS,false,LOW,D760
RC-0228,Missile$$TankWar.koordinateAktualisieren,METHOD,TankManager$$TankWar.screenWidth,FIELD,FIELD_REFERENCE,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset1:IF:8-128,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset9:IF:8-248,asset1,asset9,false,true,true,true,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,EQUAL,5,5,true,true,false,COMMON_TARGET_DEPENDENCY,TARGET_PRESENT_IN_ALL_PRODUCTS,false,LOW,D742
RC-0229,Missile$$TankWar.remove,METHOD,TankManager$$TankWar.missilesMenge,FIELD,FIELD_REFERENCE,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset1:IF:8-128,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset9:IF:8-248,asset1,asset9,false,true,true,true,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,EQUAL,1,1,true,true,false,COMMON_TARGET_DEPENDENCY,TARGET_PRESENT_IN_ALL_PRODUCTS,false,LOW,D693
RC-0230,Missile$$TankWar.treffenErkennen,METHOD,TankManager$$TankWar.brickwall,FIELD,FIELD_REFERENCE,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset1:IF:8-128,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset9:IF:8-248,asset1,asset9,false,true,true,true,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,EQUAL,1,1,true,true,false,COMMON_TARGET_DEPENDENCY,TARGET_PRESENT_IN_ALL_PRODUCTS,false,LOW,D688
RC-0231,Missile$$TankWar.treffenErkennen,METHOD,TankManager$$TankWar.metalwall,FIELD,FIELD_REFERENCE,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset1:IF:8-128,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset9:IF:8-248,asset1,asset9,false,true,true,true,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,EQUAL,1,1,true,true,false,COMMON_TARGET_DEPENDENCY,TARGET_PRESENT_IN_ALL_PRODUCTS,false,LOW,D690
RC-0232,Missile$$TankWar.treffenErkennen,METHOD,TankManager$$TankWar.missilesMenge,FIELD,FIELD_REFERENCE,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset1:IF:8-128,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset9:IF:8-248,asset1,asset9,false,true,true,true,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,EQUAL,3,3,true,true,false,COMMON_TARGET_DEPENDENCY,TARGET_PRESENT_IN_ALL_PRODUCTS,false,LOW,D683
RC-0233,Missile$$TankWar.treffenErkennen,METHOD,TankManager$$TankWar.tankMenge,FIELD,FIELD_REFERENCE,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset1:IF:8-128,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset9:IF:8-248,asset1,asset9,false,true,true,true,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,EQUAL,3,3,true,true,false,COMMON_TARGET_DEPENDENCY,TARGET_PRESENT_IN_ALL_PRODUCTS,false,LOW,D676
RC-0234,Tool.toolMalen,METHOD,Maler$$fuer_PC.drawImage,METHOD,METHOD_CALL,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset20:IF:8-41,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset13:IF:8-358,asset20,asset13,false,true,true,true,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,EQUAL,6,6,true,true,false,COMMON_TARGET_DEPENDENCY,TARGET_PRESENT_IN_ALL_PRODUCTS,false,LOW,D763
RC-0235,MalerZeit.MalerZeit,CONSTRUCTOR,MalerZeit.gameManager,FIELD,FIELD_REFERENCE,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset21:IF:8-24,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset21:IF:8-24,asset21,asset21,true,true,true,false,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,EQUAL,1,1,false,false,false,COMMON_TARGET_DEPENDENCY,TARGET_PRESENT_IN_ALL_PRODUCTS,false,LOW,D769
RC-0236,MalerZeit.run,METHOD,MalerZeit.gameManager,FIELD,FIELD_REFERENCE,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset21:IF:8-24,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset21:IF:8-24,asset21,asset21,true,true,true,false,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,EQUAL,1,1,false,false,false,COMMON_TARGET_DEPENDENCY,TARGET_PRESENT_IN_ALL_PRODUCTS,false,LOW,D770
RC-0237,GameObject.GameObject,CONSTRUCTOR,GameObject.colorB,FIELD,FIELD_REFERENCE,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset22:IF:8-80,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset22:IF:8-80,asset22,asset22,true,true,true,false,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,EQUAL,1,1,false,false,false,COMMON_TARGET_DEPENDENCY,TARGET_PRESENT_IN_ALL_PRODUCTS,false,LOW,D774
